Action_0,Action_1,Action_2,Old0,Old1,Old2,Old3,Old4,Old5,Old6,Old7,Old8,Old9,Old10,Observation_0,Observation_1,Observation_2,Observation_3,Observation_4,Observation_5,Observation_6,Observation_7,Observation_8,Observation_9,Observation_10,Done,Reward
-0.020865731,0.12130169,1.0,0.9771086,-0.14636563,-0.8314517,-0.062202636,0.79142994,0.5081315,-0.2631438,0.73494124,0.01251573,0.47431636,-0.005441458,0.9751788,-0.14127356,-0.8328037,-0.057829447,0.791321,0.53793377,-0.2408369,0.5868981,-0.25663197,0.57849455,-0.0083293915,False,1.5259345
0.027021516,0.06814489,1.0,0.9751788,-0.14127356,-0.8328037,-0.057829447,0.791321,0.53793377,-0.2408369,0.5868981,-0.25663197,0.57849455,-0.0083293915,0.97308856,-0.13671978,-0.8345834,-0.053843677,0.791563,0.54100955,-0.28001583,0.55896866,-0.20416273,0.46817744,0.03494401,False,1.5403612
0.10339681,0.11179243,1.0,0.97308856,-0.13671978,-0.8345834,-0.053843677,0.791563,0.54100955,-0.28001583,0.55896866,-0.20416273,0.46817744,0.03494401,0.97054905,-0.13181834,-0.83526844,-0.050283656,0.79151654,0.51577616,-0.33857518,0.6402463,-0.026960915,0.4281868,-0.018144626,False,1.5260011
0.081541,0.09460202,1.0,0.97054905,-0.13181834,-0.83526844,-0.050283656,0.79151654,0.51577616,-0.33857518,0.6402463,-0.026960915,0.4281868,-0.018144626,0.9677284,-0.12657435,-0.835188,-0.047198925,0.7915034,0.4607107,-0.3556861,0.6631023,0.025098503,0.36301547,0.00602451,False,1.4799715
0.045894004,0.17808421,1.0,0.9677284,-0.12657435,-0.835188,-0.047198925,0.7915034,0.4607107,-0.3556861,0.6631023,0.025098503,0.36301547,0.00602451,0.964923,-0.12144408,-0.83595914,-0.04324701,0.79123473,0.43631345,-0.34762335,0.63144463,-0.15600337,0.54949987,-0.03649402,False,1.4394072
0.13237424,0.074488774,1.0,0.964923,-0.12144408,-0.83595914,-0.04324701,0.79123473,0.43631345,-0.34762335,0.63144463,-0.15600337,0.54949987,-0.03649402,0.96232235,-0.11587323,-0.8358251,-0.040236082,0.7914764,0.44467482,-0.31008685,0.72693664,0.102610394,0.30511543,0.03910802,False,1.4377341
0.1266071,0.15326075,1.0,0.96232235,-0.11587323,-0.8358251,-0.040236082,0.7914764,0.44467482,-0.31008685,0.72693664,0.102610394,0.30511543,0.03910802,0.9599549,-0.10983824,-0.834785,-0.037331063,0.79125273,0.48421207,-0.291662,0.7686031,0.14624397,0.38110378,-0.043811236,False,1.4665514
0.16750011,0.012596451,1.0,0.9599549,-0.10983824,-0.834785,-0.037331063,0.79125273,0.48421207,-0.291662,0.7686031,0.14624397,0.38110378,-0.043811236,0.95777816,-0.10326016,-0.8319355,-0.03624995,0.79160464,0.48573506,-0.25902283,0.847158,0.45762092,0.027981615,0.060271226,False,1.4872084
0.24393034,0.2666222,1.0,0.95777816,-0.10326016,-0.8319355,-0.03624995,0.79160464,0.48573506,-0.25902283,0.847158,0.45762092,0.027981615,0.060271226,0.95577186,-0.09569673,-0.8280196,-0.034316372,0.79090786,0.48597395,-0.24857116,1.000215,0.5088239,0.320045,-0.10567929,False,1.484148
0.11433939,0.0004424933,1.0,0.95577186,-0.09569673,-0.8280196,-0.034316372,0.79090786,0.48597395,-0.24857116,1.000215,0.5088239,0.320045,-0.10567929,0.9539072,-0.08801361,-0.82375276,-0.03361252,0.79160994,0.4354176,-0.2253684,0.93755054,0.54178554,0.0053638816,0.12798467,False,1.4539939
0.18618254,0.28191632,1.0,0.9539072,-0.08801361,-0.82375276,-0.03361252,0.79160994,0.4354176,-0.2253684,0.93755054,0.54178554,0.0053638816,0.12798467,0.95200324,-0.08025393,-0.8202202,-0.03095786,0.79099333,0.44730267,-0.25036287,0.9899567,0.3987378,0.46635985,-0.12705474,False,1.43622
0.113643005,0.0042044297,1.0,0.95200324,-0.08025393,-0.8202202,-0.03095786,0.79099333,0.44730267,-0.25036287,0.9899567,0.3987378,0.46635985,-0.12705474,0.94999945,-0.07260882,-0.81650513,-0.02924272,0.7915304,0.43317795,-0.24770516,0.93468624,0.49246395,0.11773721,0.11632835,False,1.4389886
0.28101864,0.15526833,1.0,0.94999945,-0.07260882,-0.81650513,-0.02924272,0.7915304,0.43317795,-0.24770516,0.93468624,0.49246395,0.11773721,0.11632835,0.9480636,-0.06421084,-0.8110112,-0.028093247,0.79139125,0.4470339,-0.23692499,1.1082342,0.785835,0.14396061,-0.066431284,False,1.4385333
0.2508724,0.07987788,1.0,0.9480636,-0.06421084,-0.8110112,-0.028093247,0.79139125,0.4470339,-0.23692499,1.1082342,0.785835,0.14396061,-0.066431284,0.9463803,-0.054968894,-0.8037317,-0.027990835,0.791311,0.42514506,-0.19201256,1.1789628,0.9684305,-0.051642247,0.017821718,False,1.4349014
0.23462826,0.22798331,1.0,0.9463803,-0.054968894,-0.8037317,-0.027990835,0.791311,0.42514506,-0.19201256,1.1789628,0.9684305,-0.051642247,0.017821718,0.9449975,-0.04540642,-0.7966936,-0.026981695,0.79096055,0.414992,-0.16609235,1.206473,0.83874923,0.20263556,-0.048239622,False,1.4141735
0.16228427,0.052154664,1.0,0.9449975,-0.04540642,-0.7966936,-0.026981695,0.79096055,0.414992,-0.16609235,1.206473,0.83874923,0.20263556,-0.048239622,0.9437398,-0.03612649,-0.79011416,-0.02632104,0.79147726,0.4040028,-0.15564066,1.1339419,0.8140457,0.04696374,0.081154145,False,1.4060036
0.23411092,0.24968027,1.0,0.9437398,-0.03612649,-0.79011416,-0.02632104,0.79147726,0.4040028,-0.15564066,1.1339419,0.8140457,0.04696374,0.081154145,0.9423536,-0.02682187,-0.7839734,-0.0240985,0.79098666,0.43168485,-0.1863985,1.1803449,0.7491186,0.37150845,-0.090855435,False,1.4178364
0.24578242,0.077119455,1.0,0.9423536,-0.02682187,-0.7839734,-0.0240985,0.79098666,0.43168485,-0.1863985,1.1803449,0.7491186,0.37150845,-0.090855435,0.94088286,-0.01707922,-0.77681214,-0.022704972,0.7913491,0.41714206,-0.17669336,1.2355725,0.9633553,0.09586444,0.082890056,False,1.4246002
0.21757416,0.29303855,1.0,0.94088286,-0.01707922,-0.77681214,-0.022704972,0.7913491,0.41714206,-0.17669336,1.2355725,0.9633553,0.09586444,0.082890056,0.93948066,-0.007217557,-0.7703674,-0.019544616,0.790929,0.4166344,-0.17720102,1.235247,0.7301484,0.5231573,-0.08107864,False,1.412739
0.292709,-0.025210977,1.0,0.93948066,-0.007217557,-0.7703674,-0.019544616,0.790929,0.4166344,-0.17720102,1.235247,0.7301484,0.5231573,-0.08107864,0.9383046,0.0032679422,-0.7619952,-0.018744146,0.7917847,0.37894857,-0.12350917,1.3443215,1.1991988,-0.07163762,0.13278514,False,1.3939657
0.16314924,0.34281498,1.0,0.9383046,0.0032679422,-0.7619952,-0.018744146,0.7917847,0.37894857,-0.12350917,1.3443215,1.1991988,-0.07163762,0.13278514,0.9372784,0.013376655,-0.7552737,-0.01519474,0.79078454,0.39689565,-0.14220276,1.2273607,0.6693088,0.65344,-0.17270182,False,1.3834622
0.17142016,-0.08990745,1.0,0.9372784,0.013376655,-0.7552737,-0.01519474,0.79078454,0.39689565,-0.14220276,1.2273607,0.6693088,0.65344,-0.17270182,0.9362006,0.022955656,-0.74840397,-0.013819743,0.7918275,0.36807883,-0.12482309,1.1754994,0.94610447,-0.016568447,0.19483797,False,1.3808271
0.3272936,0.3641271,1.0,0.9362006,0.022955656,-0.74840397,-0.013819743,0.7918275,0.36807883,-0.12482309,1.1754994,0.94610447,-0.016568447,0.19483797,0.9350806,0.03316807,-0.7409396,-0.010645858,0.79082674,0.4020319,-0.15307254,1.3329518,0.93447524,0.5534931,-0.19917616,False,1.3840597
0.13905916,0.006033186,1.0,0.9350806,0.03316807,-0.7409396,-0.010645858,0.79082674,0.4020319,-0.15307254,1.3329518,0.93447524,0.5534931,-0.19917616,0.9339506,0.043140896,-0.733645,-0.008496072,0.7914655,0.35935912,-0.12924266,1.199958,0.89219034,0.1622574,0.16177782,False,1.3786845
0.24140558,0.29409415,1.0,0.9339506,0.043140896,-0.733645,-0.008496072,0.7914655,0.35935912,-0.12924266,1.199958,0.89219034,0.1622574,0.16177782,0.93290544,0.052968454,-0.72724444,-0.0047515086,0.79110324,0.36813855,-0.13646926,1.2456927,0.7605892,0.5977448,-0.109832354,False,1.357921
0.109417304,-0.020063527,1.0,0.93290544,0.052968454,-0.72724444,-0.0047515086,0.79110324,0.36813855,-0.13646926,1.2456927,0.7605892,0.5977448,-0.109832354,0.9318578,0.062199686,-0.7211767,-0.0020748975,0.7917153,0.34535384,-0.12676412,1.1027207,0.7526977,0.23204744,0.11781864,False,1.3550732
0.1743546,0.20584065,1.0,0.9318578,0.062199686,-0.7211767,-0.0020748975,0.7917153,0.34535384,-0.12676412,1.1027207,0.7526977,0.23204744,0.11781864,0.9307263,0.070905745,-0.71576697,0.0013307334,0.7913587,0.36052373,-0.15423715,1.0815742,0.6664099,0.44874832,-0.062134348,False,1.3501699
0.12910587,0.11546792,1.0,0.9307263,0.070905745,-0.71576697,0.0013307334,0.7913587,0.36052373,-0.15423715,1.0815742,0.6664099,0.44874832,-0.062134348,0.9295278,0.07914569,-0.7094979,0.00213939,0.79219085,0.3266901,-0.14172497,0.99835974,0.8392315,-0.046486992,0.12700492,False,1.3424269
0.1960246,0.37297815,1.0,0.9295278,0.07914569,-0.7094979,0.00213939,0.79219085,0.3266901,-0.14172497,0.99835974,0.8392315,-0.046486992,0.12700492,0.92835075,0.08719827,-0.7028205,0.0027488477,0.7917819,0.32015032,-0.15178846,1.0106856,0.85927534,0.060373485,-0.07638344,False,1.3193836
0.25681642,0.40452707,1.0,0.92835075,0.08719827,-0.7028205,0.0027488477,0.7917819,0.32015032,-0.15178846,1.0106856,0.85927534,0.060373485,-0.07638344,0.9272261,0.095763646,-0.6950344,0.0025429733,0.791474,0.29390165,-0.13088508,1.1014471,1.0186349,-0.053847417,-0.017494353,False,1.30297
0.21166253,0.39705446,1.0,0.9272261,0.095763646,-0.6950344,0.0025429733,0.791474,0.29390165,-0.13088508,1.1014471,1.0186349,-0.053847417,-0.017494353,0.9262532,0.10455983,-0.6872165,0.0024194727,0.7914357,0.28766048,-0.11950766,1.0987355,0.9561455,0.0073008384,0.0002398641,False,1.2854586
0.20385179,0.3943692,1.0,0.9262532,0.10455983,-0.6872165,0.0024194727,0.7914357,0.28766048,-0.11950766,1.0987355,0.9561455,0.0073008384,0.0002398641,0.92530376,0.11329679,-0.67973113,0.002604902,0.79152846,0.3006206,-0.11902987,1.0886261,0.931971,0.025150651,0.017229158,False,1.293451
0.14920506,0.41107273,1.0,0.92530376,0.11329679,-0.67973113,0.002604902,0.79152846,0.3006206,-0.11902987,1.0886261,0.931971,0.025150651,0.017229158,0.924299,0.12157417,-0.672909,0.0030152209,0.79171604,0.31555158,-0.13136287,1.0063947,0.825632,0.04371566,0.03486737,False,1.3085368
0.15086213,0.321867,1.0,0.924299,0.12157417,-0.672909,0.0030152209,0.79171604,0.31555158,-0.13136287,1.0063947,0.825632,0.04371566,0.03486737,0.92322636,0.129326,-0.6660897,0.0026903157,0.79240006,0.31340152,-0.133931,0.9470007,0.84940803,-0.035848603,0.07994448,False,1.312908
0.19354244,0.35684055,1.0,0.92322636,0.129326,-0.6660897,0.0026903157,0.79240006,0.31340152,-0.133931,0.9470007,0.84940803,-0.035848603,0.07994448,0.9222572,0.13697544,-0.6590297,0.002847136,0.79265964,0.2932447,-0.1080108,0.9619155,0.90440273,0.034388445,0.020295119,False,1.303713
0.112637885,0.4238589,1.0,0.9222572,0.13697544,-0.6590297,0.002847136,0.79265964,0.2932447,-0.1080108,0.9619155,0.90440273,0.034388445,0.020295119,0.92164856,0.14418381,-0.6526956,0.0037000794,0.79284954,0.22178496,-0.05661832,0.87093776,0.7613658,0.09339116,0.03769622,False,1.2493632
0.052413557,0.3136022,1.0,0.92164856,0.14418381,-0.6526956,0.0037000794,0.79284954,0.22178496,-0.05661832,0.87093776,0.7613658,0.09339116,0.03769622,0.9214311,0.15037659,-0.64692324,0.0034839532,0.79324543,0.14345697,-0.015946299,0.71937853,0.68987733,-0.05182104,0.015218014,False,1.1680642
0.12617424,0.4733901,1.0,0.9214311,0.15037659,-0.64692324,0.0034839532,0.79324543,0.14345697,-0.015946299,0.71937853,0.68987733,-0.05182104,0.015218014,0.92130387,0.15603583,-0.6415658,0.003824594,0.7926443,0.12882459,-0.012601757,0.7005303,0.6767802,0.03811336,-0.06442583,False,1.1305608
-0.013953686,0.5199414,1.0,0.92130387,0.15603583,-0.6415658,0.003824594,0.7926443,0.12882459,-0.012601757,0.7005303,0.6767802,0.03811336,-0.06442583,0.92125624,0.16055341,-0.6378577,0.0045688194,0.7926909,0.119686835,-0.00707729,0.49401346,0.38065678,0.08069662,0.047668215,False,1.1213436
-0.15434584,0.6483227,1.0,0.92125624,0.16055341,-0.6378577,0.0045688194,0.7926909,0.119686835,-0.00707729,0.49401346,0.38065678,0.08069662,0.047668215,0.9209359,0.1627512,-0.6374541,0.0060494035,0.7930643,0.12106048,-0.06411368,0.16037267,-0.06872477,0.15191706,0.066932276,False,1.1190467
-0.62841076,0.92963207,1.0,0.9209359,0.1627512,-0.6374541,0.0060494035,0.7930643,0.12106048,-0.06411368,0.16037267,-0.06872477,0.15191706,0.066932276,0.9198457,0.1594436,-0.64551175,0.009582794,0.79377586,0.120642416,-0.18341231,-0.70947766,-1.3694141,0.3722534,0.16990252,False,1.11961
-1.0,0.94835985,1.0,0.9198457,0.1594436,-0.64551175,0.009582794,0.79377586,0.120642416,-0.18341231,-0.70947766,-1.3694141,0.3722534,0.16990252,0.9176805,0.14797705,-0.663552,0.01160658,0.7953163,0.099500135,-0.3284221,-1.8162628,-2.6616402,0.11091315,0.16214241,False,1.1044784
-1.0,1.0,0.2837234,0.9176805,0.14797705,-0.663552,0.01160658,0.7953163,0.099500135,-0.3284221,-1.8162628,-2.6616402,0.11091315,0.16214241,0.91460127,0.12939882,-0.68834656,0.01188303,0.7916109,0.019111669,-0.38456264,-2.5917456,-3.3237665,-0.19724181,-0.47966865,False,1.0560937
-1.0,1.0,-0.40485048,0.91460127,0.12939882,-0.68834656,0.01188303,0.7916109,0.019111669,-0.38456264,-2.5917456,-3.3237665,-0.19724181,-0.47966865,0.9124612,0.105678044,-0.7182844,0.0096725,0.7858287,0.0469729,-0.1810532,-3.1678383,-4.0245996,-0.3523473,-0.643298,False,1.0194726
-0.9849287,0.88654834,-0.60915816,0.9124612,0.105678044,-0.7182844,0.0096725,0.7858287,0.0469729,-0.1810532,-3.1678383,-4.0245996,-0.3523473,-0.643298,0.9118783,0.078302704,-0.7537368,0.008273982,0.77827156,0.19556613,-0.030429363,-3.5538888,-4.6606965,-0.039305348,-1.1442964,False,1.1361407
-0.68688756,0.5898974,-0.64295584,0.9118783,0.078302704,-0.7537368,0.008273982,0.77827156,0.19556613,-0.030429363,-3.5538888,-4.6606965,-0.039305348,-1.1442964,0.9121756,0.05067592,-0.7883111,0.005851158,0.7668535,0.2830916,0.077402264,-3.404937,-4.233538,-0.28252763,-1.6709157,False,1.2542174
-0.40685773,0.46035296,-0.51292455,0.9121756,0.05067592,-0.7883111,0.005851158,0.7668535,0.2830916,0.077402264,-3.404937,-4.233538,-0.28252763,-1.6709157,0.9132952,0.025951173,-0.81863946,0.0031242387,0.75165564,0.32089686,0.17528984,-2.9245343,-3.6468709,-0.21684979,-2.089665,False,1.3089236
-0.52625906,0.23777546,-0.33667013,0.9132952,0.025951173,-0.81863946,0.0031242387,0.75165564,0.32089686,0.17528984,-2.9245343,-3.6468709,-0.21684979,-2.089665,0.9150252,0.003538236,-0.84781486,0.0017474297,0.7356816,0.30208382,0.2298477,-2.7310297,-3.6798716,-0.0672272,-2.0039299,False,1.3085288
-0.48200515,0.2000925,-0.4559604,0.9150252,0.003538236,-0.84781486,0.0017474297,0.7356816,0.30208382,0.2298477,-2.7310297,-3.6798716,-0.0672272,-2.0039299,0.91668904,-0.017155122,-0.876423,0.0022590163,0.71779746,0.31017643,0.18974304,-2.5083222,-3.4951577,0.09485133,-2.3505197,False,1.30401
-0.4786263,0.040355712,-0.43259677,0.91668904,-0.017155122,-0.876423,0.0022590163,0.71779746,0.31017643,0.18974304,-2.5083222,-3.4951577,0.09485133,-2.3505197,0.9181133,-0.036435973,-0.9026403,0.0014575721,0.69872403,0.35305825,0.17466274,-2.3629448,-3.200039,-0.1328753,-2.442851,False,1.329926
-0.43859586,0.06011668,-0.41186216,0.9181133,-0.036435973,-0.9026403,0.0014575721,0.69872403,0.35305825,0.17466274,-2.3629448,-3.200039,-0.1328753,-2.442851,0.91945964,-0.054621298,-0.9276415,0.0009837149,0.6783253,0.47134158,0.16901883,-2.2254388,-3.0968914,-0.005334081,-2.6024334,False,1.4232297
-0.43843257,0.1395898,-0.38311854,0.91945964,-0.054621298,-0.9276415,0.0009837149,0.6783253,0.47134158,0.16901883,-2.2254388,-3.0968914,-0.005334081,-2.6024334,0.92095965,-0.07187257,-0.9523964,0.0016811491,0.65740114,0.5706028,0.20336011,-2.1160064,-3.0699434,0.08898089,-2.5945513,False,1.5366346
-0.23108713,0.14560634,-0.36238807,0.92095965,-0.07187257,-0.9523964,0.0016811491,0.65740114,0.5706028,0.20336011,-2.1160064,-3.0699434,0.08898089,-2.5945513,0.9228613,-0.08685982,-0.9739605,0.0011739135,0.63687336,0.62241334,0.25570816,-1.7467737,-2.5275762,-0.09112639,-2.579777,False,1.6037754
-0.19698994,0.11996367,-0.41538495,0.9228613,-0.08685982,-0.9739605,0.0011739135,0.63687336,0.62241334,0.25570816,-1.7467737,-2.5275762,-0.09112639,-2.579777,0.92498785,-0.09926557,-0.99228597,0.00081670284,0.6151953,0.64761686,0.2719232,-1.4458156,-2.176943,-0.0050063143,-2.7770445,False,1.6396673
-0.21312197,0.14669949,-0.3312667,0.92498785,-0.09926557,-0.99228597,0.00081670284,0.6151953,0.64761686,0.2719232,-1.4458156,-2.176943,-0.0050063143,-2.7770445,0.9273029,-0.1098181,-1.0089575,0.0010194181,0.59340835,0.65131974,0.30118796,-1.2500566,-2.0288627,0.034001056,-2.6926014,False,1.647994
-0.14304058,0.15799715,-0.33897465,0.9273029,-0.1098181,-1.0089575,0.0010194181,0.59340835,0.65131974,0.30118796,-1.2500566,-2.0288627,0.034001056,-2.6926014,0.9297729,-0.11858259,-1.023601,0.0010892749,0.57188493,0.6729697,0.31005698,-1.0145411,-1.725911,0.0018177633,-2.6963396,False,1.6616598
-0.119881004,0.1018775,-0.26785478,0.9297729,-0.11858259,-1.023601,0.0010892749,0.57188493,0.6729697,0.31005698,-1.0145411,-1.725911,0.0018177633,-2.6963396,0.9321981,-0.12572017,-1.0359879,0.0004628897,0.5510828,0.71752375,0.29584268,-0.8290066,-1.4779767,-0.06946224,-2.5785966,False,1.696883
-0.042096995,0.08098919,-0.32124713,0.9321981,-0.12572017,-1.0359879,0.0004628897,0.5510828,0.71752375,0.29584268,-0.8290066,-1.4779767,-0.06946224,-2.5785966,0.9344293,-0.13113356,-1.0461646,0.00021922585,0.52986413,0.76775163,0.27392396,-0.5961135,-1.1725525,0.00074499875,-2.6845052,False,1.7497222
-0.03474627,0.070852846,-0.35530075,0.9344293,-0.13113356,-1.0461646,0.00021922585,0.52986413,0.76775163,0.27392396,-0.5961135,-1.1725525,0.00074499875,-2.6845052,0.93675935,-0.13499402,-1.0543811,0.0004051924,0.50811094,0.77566504,0.3105049,-0.42180237,-0.9498769,0.023034934,-2.7181106,False,1.7745639
-0.011506975,0.030081017,-0.3090299,0.93675935,-0.13499402,-1.0543811,0.0004051924,0.50811094,0.77566504,0.3105049,-0.42180237,-0.9498769,0.023034934,-2.7181106,0.93958706,-0.13757005,-1.0608575,-1.7046927e-05,0.4871964,0.76375014,0.37706727,-0.26995227,-0.753715,-0.05500959,-2.5804024,False,1.7654953
-0.03377539,-0.08727608,-0.30732965,0.93958706,-0.13757005,-1.0608575,-1.7046927e-05,0.4871964,0.76375014,0.37706727,-0.26995227,-0.753715,-0.05500959,-2.5804024,0.94272673,-0.13936454,-1.0658531,-0.001679957,0.46742034,0.7582256,0.39582062,-0.20237483,-0.5570171,-0.27817696,-2.4321344,False,1.7583584
-0.023071479,-0.25333843,-0.16373953,0.94272673,-0.13936454,-1.0658531,-0.001679957,0.46742034,0.7582256,0.39582062,-0.20237483,-0.5570171,-0.27817696,-2.4321344,0.9457943,-0.1407795,-1.06832,-0.0077938633,0.4508931,0.76201814,0.36798924,-0.17075767,-0.18500175,-1.0003939,-1.9071183,False,1.7565968
-0.001652956,-0.26919293,0.00795584,0.9457943,-0.1407795,-1.06832,-0.0077938633,0.4508931,0.76201814,0.36798924,-0.17075767,-0.18500175,-1.0003939,-1.9071183,0.9481667,-0.14206141,-1.0682368,-0.019536687,0.43932152,0.7618987,0.2430467,-0.1591583,0.10441689,-1.6994561,-1.2157538,False,1.7633214
-0.010689819,-0.26304668,-0.036745436,0.9481667,-0.14206141,-1.0682368,-0.019536687,0.43932152,0.7618987,0.2430467,-0.1591583,0.10441689,-1.6994561,-1.2157538,0.9493881,-0.14346243,-1.0668547,-0.034843776,0.4312325,0.721794,0.10813025,-0.18567969,0.19873184,-2.0208132,-0.90083414,False,1.7375591
-0.030528381,0.028750122,0.02324054,0.9493881,-0.14346243,-1.0668547,-0.034843776,0.4312325,0.721794,0.10813025,-0.18567969,0.19873184,-2.0208132,-0.90083414,0.9497132,-0.14518277,-1.0674334,-0.048233885,0.4241011,0.7136417,0.00044792978,-0.22435929,-0.20546657,-1.4978944,-0.8742237,False,1.7108129
0.12211177,0.059420984,0.092457965,0.9497132,-0.14518277,-1.0674334,-0.048233885,0.4241011,0.7136417,0.00044792978,-0.22435929,-0.20546657,-1.4978944,-0.8742237,0.9492914,-0.14585997,-1.0683379,-0.059497006,0.41817334,0.7400397,-0.082867004,-0.008597111,-0.06450069,-1.3512212,-0.66863763,False,1.7278798
0.1520386,0.2227519,0.22452164,0.9492914,-0.14585997,-1.0683379,-0.059497006,0.41817334,0.7400397,-0.082867004,-0.008597111,-0.06450069,-1.3512212,-0.66863763,0.94812775,-0.14482825,-1.0690402,-0.06837269,0.41445014,0.77682966,-0.18675685,0.20781319,-0.09527596,-0.97479606,-0.34963575,False,1.7613708
0.28924987,0.24279974,0.423541,0.94812775,-0.14482825,-1.0690402,-0.06837269,0.41445014,0.77682966,-0.18675685,0.20781319,-0.09527596,-0.97479606,-0.34963575,0.9461478,-0.14123672,-1.0680335,-0.07654443,0.41568074,0.8105737,-0.2848236,0.5786139,0.23663668,-1.0222665,0.41945553,False,1.7957577
0.4478489,0.07892591,0.83442336,0.9461478,-0.14123672,-1.0680335,-0.07654443,0.41568074,0.8105737,-0.2848236,0.5786139,0.23663668,-1.0222665,0.41945553,0.9434514,-0.13411652,-1.0617802,-0.09036455,0.42871338,0.8475428,-0.37533528,1.0488923,1.0460912,-2.0473642,2.2470496,False,1.8293003
0.5316581,1.0,1.0,0.9434514,-0.13411652,-1.0617802,-0.09036455,0.42871338,0.8475428,-0.37533528,1.0488923,1.0460912,-2.0473642,2.2470496,0.9393349,-0.12335404,-1.0561583,-0.098074794,0.44922748,0.98180234,-0.60330164,1.5228503,0.5424225,-0.391921,2.7770615,False,1.9237797
0.12066993,1.0,1.0,0.9393349,-0.12335404,-1.0561583,-0.098074794,0.44922748,0.98180234,-0.60330164,1.5228503,0.5424225,-0.391921,2.7770615,0.9334533,-0.111740224,-1.0588622,-0.092134394,0.47448948,1.069059,-0.8200698,1.4397703,-0.76737803,1.3376628,3.3905683,False,2.0350165
0.22779034,1.0,1.0,0.9334533,-0.111740224,-1.0588622,-0.092134394,0.47448948,1.069059,-0.8200698,1.4397703,-0.76737803,1.3376628,3.3905683,0.92583704,-0.09908797,-1.0673223,-0.07593953,0.5047063,1.137204,-1.0274314,1.6714864,-1.1973565,2.3958378,4.007119,False,2.1102154
0.15749568,1.0,1.0,0.92583704,-0.09908797,-1.0673223,-0.07593953,0.5047063,1.137204,-1.0274314,1.6714864,-1.1973565,2.3958378,4.007119,0.91685826,-0.08494174,-1.0791279,-0.052186623,0.53981787,1.1547629,-1.1758156,1.8326594,-1.6121145,3.2791796,4.614801,False,2.1472719
0.097215176,1.0,1.0,0.91685826,-0.08494174,-1.0791279,-0.052186623,0.53981787,1.1547629,-1.1758156,1.8326594,-1.6121145,3.2791796,4.614801,0.90686136,-0.06975883,-1.0940534,-0.022078248,0.57957196,1.1452668,-1.2980108,1.9429245,-1.9870423,4.0263367,5.172541,False,2.1454544
-0.09363923,1.0,1.0,0.90686136,-0.06975883,-1.0940534,-0.022078248,0.57957196,1.1452668,-1.2980108,1.9429245,-1.9870423,4.0263367,5.172541,0.8957838,-0.05488364,-1.111486,0.0100980215,0.62555206,1.1036988,-1.4337635,1.8223438,-1.8401457,3.1706512,6.48258,False,2.1209576
-0.05786922,1.0,1.0,0.8957838,-0.05488364,-1.111486,0.0100980215,0.62555206,1.1036988,-1.4337635,1.8223438,-1.8401457,3.1706512,6.48258,0.8850412,-0.04116015,-1.1153663,0.011813827,0.6914236,0.8974721,-1.2903364,1.6102581,0.057712097,-1.0860077,8.982089,False,1.9699398
-0.0018607602,1.0,1.0,0.8850412,-0.04116015,-1.1153663,0.011813827,0.6914236,0.8974721,-1.2903364,1.6102581,0.057712097,-1.0860077,8.982089,0.8743024,-0.029634397,-1.116331,0.0032898795,0.7638776,0.8566209,-1.4000194,1.3484902,-0.45076445,-0.61040986,8.892391,False,1.8593467
-0.08173792,1.0,1.0,0.8743024,-0.029634397,-1.116331,0.0032898795,0.7638776,0.8566209,-1.4000194,1.3484902,-0.45076445,-0.61040986,8.892391,0.8628087,-0.0200088,-1.1236203,0.01345287,0.81194556,0.7688864,-1.4182054,1.1416287,-0.8038813,2.5566356,2.8079326,False,1.8125652
-0.29482877,1.0,1.0,0.8628087,-0.0200088,-1.1236203,0.01345287,0.81194556,0.7688864,-1.4182054,1.1416287,-0.8038813,2.5566356,2.8079326,0.85631937,-0.013311101,-1.1203719,0.024551172,0.8083795,0.13652898,-0.28769034,0.6384989,1.2418463,-0.062250815,-1.4049495,False,1.4132085
-0.026266038,-0.57241064,0.4464122,0.85631937,-0.013311101,-1.1203719,0.024551172,0.8083795,0.13652898,-0.28769034,0.6384989,1.2418463,-0.062250815,-1.4049495,0.8595178,-0.0100006685,-1.0978851,0.0012729169,0.79285467,-0.30590615,0.5828761,0.21834262,2.8925061,-3.3223886,-2.329936,False,0.7928529
-0.42584378,-0.8272632,-0.4800152,0.8595178,-0.0100006685,-1.0978851,0.0012729169,0.79285467,-0.30590615,0.5828761,0.21834262,2.8925061,-3.3223886,-2.329936,0.8615802,-0.013708442,-1.0808278,-0.025070552,0.77164733,-0.20646577,0.018245673,-0.8267727,1.7848418,-3.362676,-2.7353706,False,0.7557467
-0.43209204,-1.0,-0.51900065,0.8615802,-0.013708442,-1.0808278,-0.025070552,0.77164733,-0.20646577,0.018245673,-0.8267727,1.7848418,-3.362676,-2.7353706,0.8593164,-0.024229655,-1.0689849,-0.05522702,0.74946827,-0.24707806,-0.40570492,-1.5778574,1.289644,-4.007029,-2.7573776,False,0.78211945
-0.48428023,-1.0,-0.92188525,0.8593164,-0.024229655,-1.0689849,-0.05522702,0.74946827,-0.24707806,-0.40570492,-1.5778574,1.289644,-4.007029,-2.7573776,0.8560149,-0.040025376,-1.0620917,-0.08719792,0.72264004,-0.40128535,-0.3783812,-2.1847715,0.62482876,-4.0261893,-3.6451166,False,0.65700686
